b60ed18764d22400a39763241f17c327,293.0
24e864149416829568bb4527599b4793,289.0
26f080760c3b6d7ac80e7cd5137e1c0f,277.0
a213c562cbe2f9607299b950e11c8547,209.0
6d9a685095e5041c448cbd2cead7cb7f,159.0
c9298d1e6469ed2ce1637f1a16be0a21,133.0
23c58178d795b9027003af0f5a391b16,110.0
0ab481448e04a622254b7ebcb98c3fc8,103.0
80db9de5f4598a0d642b25d992111b2a,93.0
f0ae607d517a4d279ddfa2f7151f8572,89.0
27c7b7323bff3edbc754b2ea13004a58,88.0
9d5545f349ca3070305cdf681a64f774,85.0
8b3667c04145340488d1095c9d4b0ae2,62.0
6d8de14f74329929b0df969c219b3c9e,61.0
b6ab4b2b8708061ef880f96525dcfa83,58.0
d7e013984c053d020ee8e273ea0d9353,57.0
bacaa2c41e03919e41a9792ad98d7be7,51.0
1d6ed802c123ad44b2a30483571cbb3f,49.0
7dbced1666237687ddee860955afb10a,48.0
a3afaddb4e9c23f92ec60fb0d44ca8ac,48.0
4023df3f7bab5cbe9c24e3217c04ce4f,47.0
4d0187f7cc433dcb42d3f8592b9c98b2,44.0
2d16042c29d431cac4feff495e8be5fe,41.0
1ea96f4dd1506c0e82cdb71204620e17,39.0
36d9e1a389169ea343bdcb4e19072626,38.0
cd561a35ffe693ba61c971f4d9e6d82a,36.0
517a8c4e4727484dd466680d6d4103e3,33.0
5a0f7c21dde3a60dc78490d2b7bc7b44,31.0
77b831fc8e2617ebc5f5a4540e588364,31.0
a924ef7393f09dc44539bae590dfda28,29.0
1db2a38d96f0faa4f7ea59534b1731cf,28.0
ee16fe070d36e8fc324e1cbdb989db22,27.0
61c1bdf45b8a362d4356b591c3700fd6,27.0
3a99c678d3152d6defa454ff3e9c83a2,26.0
6ebf815fdfd67988805e288a25483c13,25.0
1718f5b5be2bf0f0692c83427f5de8c0,25.0
95e6e1917c1935b346d19853f8c76cb1,23.0
a3d4ca19a2fd71860349b59e2c137353,21.0
71401cd271985d9549b117e884b0b132,17.0
26bdfa76ef405d83f9b74241262a3e07,16.0
dd3462cd8525fcfd5cf75ef3c37407a2,16.0
5ea72fd332ad6f6e4342418196aa4ba3,15.0
cbd52026ea1c2ab97bdaa0292e1af662,14.0
8faeb27d2541b6d9c0fb43d26a16d75b,12.0
1232568b6f4d4420309ef91f64000a00,12.0
65e733f8b83849a082ffb08451cf568b,11.0
cca7f2c1eae5bd335068f357a0efea86,11.0
e1669ca6d4df25b7f10a1f61d1d2e11f,11.0
8ee89fdda96ec6fe6fa91d7cc9d5d89b,10.0
325322b8ce77cc3230c39ba8469b8ad7,10.0
7d5ce93ff5c41def65ab847b0f9482a0,9.0
51a06ef19eb42159ec5659313b075eb7,9.0
0ac2cb1ce24617ce963f46ff2f0f1c9e,8.0
7d3a622d6377f49ca9852e941404eaef,8.0
265547f4b8c64bab97aaccc8a7f5e019,7.0
f190c63ae9c5ad70f5312d1c9d64f6fb,7.0
361399ea067c2b4085e3074631235759,7.0
f3a42b498e8c0a5325b65e62181a0628,7.0
606a159ca77f7f81ceeeaeb297d5351c,6.0
69581daad53478da0e5c8867e494ab03,6.0
4e256f0ae21f55d806e895aa63aee6e1,5.0
39912d8a3b4e33e1abbe80d78efec43f,5.0
7cff4c9b221cf568ae6c6009d04b61cf,5.0
96064d5b370f9c93df1b1411ad1feedb,5.0
87416c875af3781a035c098aefc49663,4.0
1b1b2b29ec9eeb7e4987c09317313464,4.0
6b1e0c55e26f4b48918bf49af0673cd2,4.0
7f82dfe69b8708d7a7ef83ecc0e3b26f,4.0
dc4ea329dcddfa4e07b932f96f6b2e2e,3.0
cd7e60faf66b8cce365f7206fbacea71,3.0
aef313d2fa9b6a968df3a9db91515da5,3.0
29945e76f2eb358b2d832a66fc5f428d,3.0
696abe8a7a2cd4267cc69b000f385006,2.0
848bba7b8fd3d2f8cff8dc9b11e9a83c,2.0
17329aa8ea4b7f4ba09849b61499db08,2.0
