23f57a8b88a06ed9d3365eb0aa757183,47305.0
97d26d238d6952c8d2e60ef9379121c9,24391.0
454f4daa729a5b6209e4c4e76484f7d1,12669.0
53481f3934b741fc053d57bb9415a149,10484.0
e20b83a5c815738c628893f4303ad6b3,7711.0
94cd8a57d8bfb79213d8100dc97ed510,7103.0
0a4a65fa27514181d94140679673d19d,5989.0
29d4d3bee51bc8d993e305c0c1ef0950,5162.0
da138a4b88ffebb65779ba01094872ec,4949.0
107645b96c4b42ab07aeb2b8119945bb,3715.0
5ea542ea86d145d48c3e1c2672e100c7,3507.0
0c80139cb017d781432954fda35126c7,2956.0
27077e1028def790de548885d2850d01,2846.0
e2febeb41ff4c853e4a744b8cb74b684,2764.0
65896a85a6e68789bfc5799a0907bfeb,2682.0
5e9bd50245f9a70cb4563e492c391f0d,2641.0
1285e5f665d464abbd164797024d79dd,2457.0
2e6194f30c4d7ed407dd1dfc7830473d,2234.0
2354aa890c48a0859128a34da15cdb15,2144.0
931ab3961da4ba386c3c9b75e2c48366,2083.0
cfcf1e1d9c32db18ec2fc5eaf1fbf1b9,2016.0
9228be55394eebefa7c42fdf01baa613,1752.0
70a924bfd70d8992c992afefe26af628,1690.0
d9da37f2e76648a279dd7548d4cb4039,1656.0
bbf6cbebc61ae1a807c915e917364486,1651.0
64a560ddacd9fc10b95f7341262bc900,1497.0
9b2e411d3424b6f4f6ebc8409a4967a5,1478.0
52d394244ce7acf7426f9d7348303f24,1445.0
593755bb9aafd8fa1ece7d78b67f9051,1402.0
c6539b36069044dd289d0cb0af8b3ab4,1376.0
565bfd92385a79085ad259610121137e,1257.0
53d1467635c29f2a2d9962cb2141ecb7,1251.0
774bfeb5983fadadd3f8697e2b2a597a,1201.0
d899dbc3417afa30dc1285784dcb2a0c,1194.0
3b77d66885db03609b43363f7d912242,1076.0
e9d06aaf8cc706f37d1c60d8253a0ebc,1039.0
2612a6808c6409291a4043d8bf841208,983.0
e8d6c33d7cd955802cb164afffe1eb4a,981.0
e51d06fec913dcb80f536ff1ea7bcb30,931.0
ddf0706522ee4ab1fe4b7acd405eef2f,916.0
ce33afde9342b276ecde6d11e25f0950,905.0
1519064d243ea7b718e340b308d9ab9a,821.0
03c92da9981c9381a6b0d5924eae3c54,809.0
14256d6017ca6714cc737ed811f325c1,793.0
09177dd4c6834c16440cc79e46aa0d1c,716.0
d6849fa0c0f0f5231fef686be8817cbf,685.0
cbb95442f0f987f4cf4d25272e677ce1,635.0
9e0608e4d2071fea95620740cb6edc68,628.0
f8e433d8cd174acdcb6372f201446c7f,627.0
3df05e972f7f3664147d4faa1c61ecac,623.0
fe3deaa868d58f5ce72ac67340243dba,603.0
42c0784e4ec09b10bf00fab1755777a8,595.0
7dae89b3daaa9fa21488d1d00ad26704,588.0
ca6fa3536dd24904e4a5fa96596f66cb,587.0
9fec68265e9689b92ed377e0293e24e3,576.0
029f924602ed2fc6f2355f2e8598c657,543.0
3ccf60326dff89cc19f03a8bc41c5304,536.0
aacc24dd2e8453dbc1eec6ed370e8547,509.0
df97b8862cb152e8d24c669f8b028bb3,506.0
a6b4ab7f7207bc56d30a846fc3278fd2,473.0
fd8f90ab2f65a8e2d61de2a247a19211,469.0
351d7ae40bc4352f66e5e948438aa4ad,465.0
14b1f867b0dd2ee7a06e1799eaeec207,429.0
c27346ae7b19f9d17c4df95d25653c13,412.0
d11942ff4490a4764d296d3571f70fb4,398.0
56d21a5c9904c67b740a02c7d5da998f,379.0
7b53901e59cad37c70246b8dd35f06f7,361.0
d03fe7139a0e5499c0257d25dbf497fd,357.0
fce143b863031c3b744b48dd64f75fe3,345.0
0ded2d63959bc6016c680e8c122b472d,319.0
9d67721f3023f58cf5d6a697b554b052,308.0
db364a6dafda2965f60f40fe676ea5d8,295.0
52eb9fa344b16a57bf56be8821f85403,281.0
97ad7c6c8a2fdab39a3a248582b98394,279.0
b8cbe132c06095051a72702b2d017578,272.0
c0c15d44a3e286e16bfda821dc7560e7,260.0
90753347ef0ca4ea705a2845764494a8,236.0
eccb053436e0ff85a0b404d2203ee208,233.0
aa4eed5bf3f060bf81cadb8b334abbbd,218.0
0da4183d3fe632222807f54360bc43ad,202.0
51389f49397cb8c65c8702543422f409,202.0
a515a00face95683c7fb8a7860734351,192.0
ca54a759cf5c1283e73a7036f49ea7ae,190.0
80dbfdc53ee62356f2c5bf2e00d8b6c7,186.0
927de17125a915a918cae4ac1f6bbf7c,181.0
3d02dbc01833621c77ce14cf78f81b60,178.0
5337205f49ec82ce326edd5551a83efc,174.0
882017f39bb7312ceb16d94efe2e5003,171.0
1515873e677177ebcd026d21ad12a4b0,168.0
8a47a5b655eda294de78530bf08100ca,167.0
07426e572242069efb831365002519d2,165.0
92569778c754a166457599d4085cd62c,161.0
51b175b7a0351231c4284eb7a48ca255,161.0
4b737348ca36a9437d881c886d5187a9,160.0
b129c82820de7875bb5e7e2ef9a03c27,158.0
663829e0d36bf3549668991320da77c8,142.0
8ab1759da62109858825f5ede88ef3bb,141.0
b9c40863c97966a91930864f6652c6ad,140.0
