4b5eeb300368260019c1fbc7a3c718fc,11589.0
d29fe3c70564fc0f69f2c03e0d1e5561,9565.0
fe30ff0f71a38a39cf1717ec2be3a2fc,9293.0
868528ca947bc57b69ffdf83e6b73bae,7909.0
1d2e5f3444ca750c85302ceee2473331,7792.0
154709e160e8cada6bfb21115acc80f5,7583.0
0305a4993ecf2d8ef4149fdfc7592603,5453.0
cb2fe0146e2fbcb101050edb996a0ee2,4954.0
997056ba80681bbbdd5d09aa591eadc0,4075.0
9079bfebcce01d4b5c758067b1208c31,3298.0
3c9c437f27aca05f8db167cd080ff1ec,3148.0
bfbed36e63b69fec4627424163d20118,2479.0
90d32ffe026535b392c0bad850f213c4,2129.0
d86ef5d6394f5dbeb945f39aa25e7426,2106.0
ab4ef4399912b0507d8d1187e874684d,2053.0
a049763053c277b16c2a318f41eb23b4,1828.0
699071a4a7ce68918e4cd93a61275ecd,1774.0
cdd14cce4ec44b3235923652b71e947e,1655.0
7e598ad34909a3fb8ff1623f1ede11a6,1604.0
b44621e5c80607cdfacbf7a81e1cbe41,1439.0
e8e6b7fc969005938de8ac7ffb94f17c,1422.0
535696cecf56f03d3401d7d6dbe66d7b,1350.0
44ff26d8105cf822417b4b0c4eb27c02,1307.0
f352c1f1efecf483511c2270aabd0ae6,1207.0
9f718b8f66b79c3de80546ca9a54539c,1184.0
fd86856409fe6433d719558a30910515,1183.0
909755d7142ea53c7f61c97c3586f26c,1060.0
ad41fe8f8be5b01c96549309937e3b14,1008.0
0160e14a78b18b903618f11bc732746e,979.0
fcd4f95c05b868060121ff709085bf21,965.0
047b7fb62a5e9d2711e639ae1cb1519a,957.0
57b34afdff2e84fb9b0befd219edcb38,929.0
ab6b063ed43d8cb3008e157a0a305c47,909.0
d2613a43f4ed1dda8a673e7fb251ebef,894.0
e31b5affbe5e23b79a8619589f3b6620,887.0
e7c8b8c8fced8eead4b767bffe6dd544,861.0
b1e22f094d8c64fb56dbacf680dab8c9,821.0
67e23140639733766b7e127f50221289,802.0
7dd9c9124ec3f118a6cef1f0d422c011,799.0
01e0b7ac306895be84179f2715af269b,755.0
500d6b485cef4c52aad211d6d6e6dbc7,753.0
1685b25b43eb070cd7655de8c2d8c0a4,739.0
d1d750ce3b00503c204516d27ca0d3b0,733.0
db793caa585e078770021a7979ae8ea2,717.0
f35ce9c514e1398308f5f84ed50b260f,691.0
ee0fb26fca3afb05e0b288d6fcab899e,687.0
b685f8246fb6fad0fd91574c444b8f51,678.0
fba3d9b3872ff9021d66434323fb9565,665.0
ebe0e9790089ad4f40151cb4a3231a8f,665.0
636c27859c1ac0a7994ca8ed145d03fe,657.0
0a69950e803a5d9e7166c450e44f43cf,648.0
79e9e337b10e2d298bb1b3bde946782d,600.0
d8e8459398f3f096775f4298666880a7,578.0
e5c80b4a23b96b2fa35b6da6cac2bf73,577.0
41735c13fb7f63db49b10fba5d959ce3,575.0
9118606a87ac19f8d041da20f16f3236,570.0
4fdf8dcd9451f5742982d716fa9f0536,557.0
ae27459b7f5465815b1f565d792083ce,548.0
4ea5683e2c2a183c11c45dc8fbd0c67c,529.0
54d098d009b89779530eaf43a1bb136a,517.0
469e4ff2129066178b74b112829fc03c,509.0
41fedaa9200e2933821f84ecdc0b0772,507.0
76174505aef45f134d8068d5ad2c42aa,506.0
6edca9464612efff71d8f97299f01663,504.0
b8afb7bb30b7a9170b7c6dcd40251d54,423.0
4c4606a3dbb4f5b8bb1ad1db6dfc5617,397.0
3ef461f213bfc675ddf0b1bfeef2dc52,384.0
1f50ac250618ced095a2a5c34bae7651,374.0
b3d4d129c955517b446df657236ba5a2,363.0
fc15824cd9e9c29e1319d32843452b54,362.0
b2866fdca13681232057e3e85a1978cf,348.0
f8f937eeee7762f446a0e87292f98eb6,341.0
fc5b641a0b0408d99ddfb2a5ba64da59,334.0
e0472171de6fa02a1f58e392ad3d000e,328.0
2514cdaab96a1a42cf15506f2ecf6439,326.0
052128d7d424728578efe7852b0afd0d,313.0
1b448e00c078f81e49a61933072345d2,307.0
958bc15b660bce0b894665d13f910f5b,295.0
e063d1c3c9daf7390e5475e48d9b01c5,288.0
162ed46308ef9dd1600fb0fe7c90b186,288.0
2e55763e77234a7bfc3a311067a0c7e1,285.0
f8a71161ac98c5ceafcc75e57ace7230,281.0
5ada68b9a081358e1a7d5f1d351e656a,281.0
9af77e369d2ba4b3bb6e0e808ed84d91,277.0
e737a3a864791ec52f1398d83786f4f2,270.0
79dcabe7f92f8cf2723b796dcd2f239f,266.0
e77bac543df42865af751a32a2942fdb,262.0
81351ef6b4d49a3a6b2fc24745d70305,260.0
26133b4163fdcd22d86f4e04e74154f1,255.0
26b8b1509edf09c438db1634308c3c90,255.0
29a92aecac56c855cbfc0debf9bda0c8,254.0
c4aad64f84f51ff331b986a67af4ed3d,247.0
3ae3e825c5e3862af6c17798e2b40a37,244.0
839fafb762395fab1ba257442ec29e7f,244.0
880968796af86b3d6270c228fe8e7026,235.0
7a5d5e6f85da7ca91daa2d803e8f9279,235.0
